temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.051,0.021,0.0
1,-1.9399999999999977,14.689999999999998,0.042,0.025,0.022
2,-4.5,24.870000000000005,0.027,0.029,0.021
3,-4.2099999999999795,33.91999999999996,0.025,0.027,0.018
4,-6.410000000000025,45.40999999999997,0.023,0.024,0.023
5,-7.3799999999999955,53.47999999999996,0.026,0.029,0.016
6,-8.310000000000002,64.45999999999998,0.027,0.027,0.031
7,-9.670000000000016,78.44,0.045,0.027,0.037
8,-6.639999999999986,95.11000000000001,0.056,0.028,0.034
9,-6.300000000000011,112.37,0.058,0.033,0.035
10,-7.850000000000023,124.95999999999998,0.059,0.033,0.025
11,-7.1200000000000045,133.83999999999997,0.062,0.032,0.018
